3.4068531547,0.0551696531,3.45E-04,0.0414023183,-0.0094077549,0.0392751506,0.0128278342,-0.0293899484,-0.1176712988,-0.0036575719,-6.32E-03,0.0454095775,0.0490353974,0.0478365105,0.0011835862,0.0388346132,-0.1870535175,0.039276214,-0.0120625996,-0.0042574602,-0.0230003242,0.0999987612,0.0288709298,-0.0818012676,-2.3511791148,0.0695699379,-0.0257036394,0.0636110593,0.1859740513,0.0718921118,0.1187655833,0.420356193,-1.3566584724,0.1340826519,0.0526617597,0.0394071272,0.1565398996,0.0494608649,0.0113496802,3.406853189,0.008380918,0.0562942129,0.0816493209,0.070402645,0.0335278202,-0.0496726271,-0.0179128786,0.0549542925,0.1207733529,0.1186338027,0.0566656785,0.0133437572,2.20E-02,0.0405537556,0.0942897724,-0.078433058,-3.975639726,-0.0811632793,-0.0242682809,0.0526590255,-0.0046173717,0.0250714026,0.0057809371,-0.0427134347
1.8589272843,-1.65E-03,0.0299416868,-0.0411016776,0.0039292395,-0.026459368,0.0124884292,-0.0138688806,0.7893540928,0.102899327,0.1275692811,-0.0985976736,0.0380069246,-1.97E-04,0.0536430668,-0.0046478905,-0.8191443741,-0.059893593,-0.0202519425,0.1891015733,0.196157878,-0.05764395,-0.0077782374,0.1825099268,-4.0009462636,-0.0439683069,0.0400642299,0.0426326261,0.0386202156,0.013762197,0.0739172233,-0.4653379315,-3.2405847461,-0.0430080311,0.0614837948,-0.0214707572,0.0391189304,0.057376701,0.0484962421,1.8589273107,0.2189557039,0.092905491,0.0488177288,-0.0582292382,0.0334427225,3.26E-02,0.0569251126,0.311992691,6.11E-03,0.075061944,-0.0231071503,-0.0364116728,0.057499354,-0.0257724258,0.0360783127,-0.0583588297,3.0425065701,0.0046835116,0.09525055,-0.0041565614,1.53E-02,0.0218512595,0.0580554206,-0.2407389448
5.1923868479,-0.0602652582,0.0321748641,-0.039677887,0.0215357253,0.0533412269,-0.0216514861,5.78E-02,0.0600877716,0.0210794903,0.0781976985,0.02904673,0.0246433971,0.0422487182,0.0267720928,0.0290778572,0.3972901283,1.03E-02,0.0663944582,0.0781827079,0.0248087978,0.0300193195,-0.0406105085,-0.1112596034,1.2801961076,-0.0217185297,0.1026270226,0.118498563,0.0448305879,-0.0144712694,-0.0138787927,-0.583645398,0.3748288168,-0.0522144685,0.0933784984,0.0426194187,-1.85E-04,-0.0046975845,-1.76E-04,5.1923869079,0.0867910417,-0.0140476293,0.0159595164,0.0622657635,0.0162226162,0.1680506145,0.1938555948,0.0392551718,0.1416981801,-0.1307616168,0.0216968589,0.1155227365,0.1306395316,0.090719108,0.1441600372,-0.0549902722,-12.3238225609,-0.2278139735,4.24E-02,-0.0082903654,0.093932541,0.0904093076,0.2467550337,-0.1790803206
2.8386718654,-0.0249763386,0.038360215,0.0274065541,0.0387713816,0.0307248234,0.1194732481,-0.0108244528,-0.0446102487,0.020130382,0.0122988581,-0.0183168088,-0.0027690825,-0.0613800912,-0.1074577113,0.003745759,-0.1073842737,0.0538629972,0.1788441133,0.0766425936,0.091461546,0.0541391236,-0.0043834747,0.0037975747,-2.2180929173,0.0203621376,0.1728241567,0.0351617346,-0.0692117624,0.0935897528,0.1167960771,-1.2103496219,-1.8154698717,-0.0512652032,0.0152854979,0.0517738674,0.0932012438,0.0167361533,0.0521594088,2.8386719137,0.094148399,0.0080864905,0.1044441934,0.1398706588,0.0166521213,0.0829042126,0.0674349785,-0.2153099098,-0.0105116739,0.0309956189,0.0502254875,0.0756564678,0.0212887636,0.032587619,-0.0031565952,-0.1183740224,-0.9188047912,-0.1361726078,-0.0150714331,0.0333476775,0.0512159296,-0.0196188843,0.0945357925,0.1932316473
-2.2619657421,2.45E-02,0.0205016989,0.0647417157,-0.0276587143,0.095843754,0.1337945492,0.0199407305,0.271114378,-0.106541002,0.0932659598,-0.0159613382,0.0146402856,0.1571109702,-0.0548612371,0.0128442092,0.4124229006,0.0245201761,0.0217186394,0.079184173,0.0937793691,0.1099096472,0.0654612886,-0.3197640627,-0.3661737732,-0.018599075,0.0403022238,0.0554404781,0.0297626341,0.0884076161,0.078347244,-2.2574131916,1.5133087907,0.1131642958,0.0371526768,4.74E-02,0.0497470444,0.1403339694,-0.0065075699,-2.2619656749,-0.4989696458,-0.0207582632,-0.0137079266,0.0688310745,0.1271935509,2.15E-03,0.0899925279,0.1425202803,-0.1800754785,-0.2585019604,0.0328187768,0.0500732171,-1.11E-03,0.0460829088,0.0199569153,0.0999945406,5.1117680454,-0.0135959544,0.0183235438,-0.0292317947,-0.017894112,0.0489899933,0.0771140005,-1.77E-04
-1.6528427846,-0.2650961562,0.0390990068,-0.022019559,0.0620964571,0.2087902456,1.31E-02,-0.0275367274,0.1015294272,-0.0494459229,0.0445435929,0.0475131235,0.0376618876,0.1507068953,0.0597877626,0.0350353736,0.2609015636,-0.0514389618,0.0931181327,-1.71E-03,0.1431363248,0.2935692667,0.0965126591,0.0311696384,5.9936986375,-0.0120546759,0.0713875466,0.015932465,-0.0095357296,-0.0428131128,0.086759918,0.0899996773,-4.3341636463,-0.0057905472,0.0473032276,-0.0197905641,-0.0246837852,1.99E-02,-0.0457901401,-1.6528427393,0.0275141541,0.0067159809,0.1632076797,0.0499257655,-1.48E-03,0.0017005078,0.0073953477,0.0903478222,-0.0561205872,-0.0046304784,0.0289416126,2.81E-02,0.0045181372,0.0289258432,0.1131537054,-0.0299128008,0.4908470908,-0.0501179952,0.0683159351,0.0527959566,0.0121008675,0.0635740169,0.0068064101,0.0965926239
-0.7769673702,0.0100643286,0.071852352,-0.0087952108,-0.0480684277,0.0012604285,0.011707699,0.0116573271,0.0597150681,0.0356844641,0.0537325146,-0.0504662801,-0.0285151104,0.1134755802,-0.0707830888,0.0036919613,-0.2519861385,0.0821643802,0.0156681551,-0.0035733585,0.098626677,0.1002930549,0.0187382267,0.0361273097,2.0988350976,0.0317241801,0.041079856,0.0242748359,0.0567163648,0.0414761629,0.0803799463,0.8913037789,0.1884515321,0.0096990067,0.0368120766,1.41E-02,0.0372493226,0.0603370168,0.0712050182,-0.7769673298,0.0804876929,0.1463207804,0.1447001054,0.0447639044,0.0563705575,0.0178447794,0.1240675365,-0.7156301709,-0.0975875847,0.1034484897,0.0160667,0.0757557844,0.0398394768,-0.0110249686,0.1113130432,-0.1857086716,-1.6024641914,0.0513384564,-0.026968297,0.0122241187,-0.0229768615,0.1188383364,0.0126279334,0.15171879
-0.8249415783,0.0759738311,-1.67E-03,0.0228261433,0.0396147937,0.0617514226,0.0459388474,-0.1904486852,-0.1445919486,0.0716974649,6.00E-02,2.05E-03,0.0753158543,0.0028301046,-0.0762189304,-0.1294124103,0.1536637469,-0.0047203216,0.1196585252,0.0987801246,1.04E-02,-0.013118734,-0.005849234,0.040248633,-0.4729709774,0.0469340496,0.0870864313,0.0464487949,-0.0105607797,0.0619462518,0.0374134522,-0.2635348809,1.4831335327,-0.0114316693,0.0597832843,0.0284411116,0.0528711306,0.0476161556,0.1170857655,-0.8249415297,0.0711781255,-0.0328634598,0.0035948592,0.0704861622,0.0082677263,0.0356043086,0.0070296183,0.0082607343,0.0362202235,0.0535879021,-0.0234788366,0.0289784844,0.0290841286,0.1008275602,-0.0111566172,0.0024078676,0.439993278,-0.0682987749,0.0101860086,-0.0254640448,0.3686190851,-0.0038833036,0.0185278678,-0.031665372
-3.180231731,-0.1076767411,0.0243683817,-0.0099022997,0.0122527692,0.0157249507,0.0673460563,0.0187426677,-1.5289094583,0.0427576977,0.0658011112,0.0112654212,0.0694846977,0.0582370369,-0.0166844873,-0.0488085042,0.0667669492,-0.0311194917,0.1407747094,0.0620437443,0.0807702783,0.1322662778,-4.54E-02,-0.0137901593,1.3743495533,0.0157745643,0.0512989996,0.1313059367,0.0998882222,0.0024886668,0.0394143096,-1.2766127798,2.848151334,0.1044376739,0.0404163267,0.1058443045,0.0518585214,0.0197742747,0.09135376,-3.1802316774,-0.1299443291,-0.1129270171,0.2238649468,0.1446136181,0.1145949998,0.027280676,0.0324928595,0.1338813922,0.1934904673,-4.81E-03,0.0757730959,0.0554738814,0.0207597026,0.0174078791,-0.0093895526,0.0326333309,3.690338091,0.1583770705,0.013928247,0.0069604911,0.0842660715,0.0059811358,0.0750784984,-0.013509371
-2.5105755737,0.0683601021,-0.0529234828,-0.043231284,1.15E-02,0.0297314929,0.0440360789,0.1194892332,-0.041012642,0.0035429032,0.0283023628,-0.015125587,-0.0256774495,-1.50E-02,-0.1090482693,0.0250759107,0.1000813781,-2.93E-02,0.1628253968,-0.0316094868,-1.36E-03,0.1317294032,-0.0389572804,-0.1561513199,-0.5599826346,0.0708092348,0.0813495083,0.0866352989,0.0388551263,0.1467330771,0.1394950986,0.0123926079,1.7156389007,0.0701410394,0.0309524956,0.012420799,0.1447801272,-0.0062270482,0.0136224237,-2.510575533,-0.0818834801,-0.0545208183,0.1556262006,0.0648084604,0.0634631553,0.0428837328,2.52E-02,0.066757372,-0.0570637606,-0.016033277,0.0104536815,-0.0042955117,0.0054386649,0.0081172945,-0.0547337734,-0.0843337131,3.3589927463,-0.0515971016,0.0492855693,0.0225203952,-0.0160538837,-1.86E-02,-0.0521060682,0.1924212114
